avg,gridID
22.279449666666665,196
17.9509985,197
21.1205185,198
22.7344188,199
23.235003499999998,200
18.710251,201
22.085176375,202
20.430030181818182,203
21.608192399999997,204
20.098252166666665,205
20.083463624999997,206
26.8215405,207
20.884910875,208
20.499052499999998,209
22.7621515,210
23.1237145,215
29.468908,216
20.943740714285713,426
20.505839333333334,427
17.873001352941177,428
19.557288230769228,429
20.0524145,430
18.36817207142857,431
21.41306730769231,432
23.16975825,433
24.908276,434
19.140865,435
21.81196066666667,436
19.663058625,437
19.538692,438
22.969968571428574,443
26.291663909090904,444
18.611139875,445
20.523175,645
22.17573833333333,654
21.5980972,655
26.821014888888886,656
19.971111416666663,657
21.431518777777782,658
19.603828266666667,659
22.08218775,660
20.339108,662
19.6903725,663
20.416774333333336,664
18.821009,665
29.2670234,671
24.684000499999996,672
12.92826985,674
17.287262333333334,675
21.126671,873
24.341457499999997,874
24.111171888888887,883
15.8444175,884
29.13677,885
22.02077425,886
21.844625181818184,887
22.760334000000004,888
23.506102,890
20.856174799999998,891
22.244591,892
27.722520666666668,899
26.194267000000004,900
24.318970666666665,904
25.548231,905
14.384583,1102
21.606264307692307,1103
22.405828874999997,1104
24.368905,1105
23.9914016,1106
24.409451,1107
18.922331,1110
21.1727366,1111
24.559192666666668,1112
23.6577433,1115
20.515869357142858,1116
23.124288555555555,1117
20.664079333333333,1118
22.031279625,1119
21.453392,1120
22.23786125,1124
22.1678942,1125
23.47208642857143,1126
25.711503111111114,1127
24.304035923076924,1128
25.211561933333336,1129
25.339634,1133
24.2014917,1134
12.481699333333333,1331
22.99610178571429,1332
21.122838142857145,1333
23.98381529411765,1334
23.366056642857142,1335
21.968026272727275,1336
23.7106348,1339
23.833366071428568,1340
22.6319413,1341
21.07441925,1344
21.572576785714286,1345
23.13383253333333,1346
22.806781800000003,1347
23.019797333333333,1348
27.350277,1349
23.747330777777776,1350
22.873641000000003,1351
24.89849985714286,1352
25.068539529411765,1353
26.751112076923082,1354
21.879851499999997,1355
23.783662777777778,1356
25.47971835714286,1357
26.387110333333336,1358
24.038869,1359
19.70076733333333,1361
22.61112225,1362
22.258649,1363
26.30781066666667,1364
25.229282333333334,1368
20.457313999999997,1369
21.084728500000004,1370
25.0021577,1371
22.41747473333333,1372
22.185106083333334,1373
18.523885,1560
23.905752999999994,1561
24.438636,1562
25.390787333333332,1563
22.54715354545455,1564
19.958801727272732,1565
20.120249285714287,1566
24.657417249999998,1567
28.43066536363636,1568
28.156502999999997,1569
23.358227846153845,1570
19.644185625,1571
21.4542682,1572
22.578306333333334,1573
22.074901583333332,1574
23.637655533333334,1575
25.68204858333333,1576
26.21016666666667,1577
23.962080444444446,1578
22.579016499999998,1579
23.799721866666665,1580
27.654299916666663,1581
26.069412933333336,1582
24.98922225,1583
26.41457683333333,1584
22.85910146666667,1585
23.252829333333327,1586
23.933309800000004,1587
23.349621636363636,1588
24.89170566666667,1589
23.964677416666664,1590
24.19925358333333,1591
25.944049466666666,1592
22.887950727272724,1593
23.808083,1594
23.4971393,1596
21.81214025,1597
19.65192725,1598
19.783795124999997,1599
16.021188125000002,1600
19.022713000000003,1601
20.099981999999997,1602
17.788824666666667,1789
21.538375583333334,1790
23.957177125,1791
21.97004925,1792
21.157132750000002,1793
21.172904866666666,1794
20.48018057894737,1795
21.62000071428571,1796
23.944032105263158,1797
21.962995357142855,1798
17.322865999999998,1799
21.557206125000004,1800
22.295759499999996,1801
23.448231699999997,1802
21.310917,1803
23.375974499999998,1804
24.363260812500002,1805
24.9973221875,1806
26.165451944444442,1807
26.168219625000006,1808
23.629619849999997,1809
25.535457249999997,1810
23.694811166666668,1811
22.05810775,1812
24.090465071428564,1813
24.347416111111112,1814
24.568108000000002,1815
24.7797306,1816
24.273145625000005,1817
25.324475888888887,1818
25.391228375,1819
24.8427814375,1820
25.1546691,1821
24.558817437499997,1822
22.592775666666665,1823
23.548478384615386,1824
21.733507153846155,1825
20.6402302,1826
21.574542714285712,1827
18.668909785714284,1828
21.429605,1829
17.439710285714288,1830
22.261625,1831
23.344506250000002,2019
18.07807,2020
24.739230666666668,2021
21.565238749999995,2022
15.81061725,2023
19.7956,2024
22.803146285714288,2025
23.662811583333333,2026
22.663212571428573,2027
17.923563333333334,2028
20.595278083333334,2029
24.171745583333337,2030
25.118706066666668,2031
23.046291333333333,2032
21.472073533333337,2033
22.066708250000005,2034
22.034089166666664,2035
23.582972071428568,2036
24.780627999999997,2037
25.707326266666662,2038
24.680284833333335,2039
22.50036333333334,2040
25.113573,2041
22.514745299999998,2042
24.95292728571429,2043
23.9935294,2044
24.246675533333335,2045
23.174582583333333,2046
21.642419,2047
23.028692300000003,2048
23.225709500000004,2049
22.311919,2050
24.006282083333332,2051
21.452463333333334,2052
23.37428375,2053
24.386821333333337,2054
24.61792845454545,2055
23.988402750000002,2056
22.916990777777777,2057
17.634618699999997,2058
18.198206866666663,2059
24.26274622222222,2060
15.842080000000001,2249
20.734042,2250
23.439030000000002,2251
21.719977923076918,2252
21.348363,2253
21.97756784615385,2254
22.64120342857143,2255
22.350762846153845,2256
19.51432708666666,2257
22.20872835714286,2258
23.427312214285717,2259
23.29434617647059,2260
24.823984857142857,2261
23.571552611111112,2262
25.0192475,2263
25.097563624999996,2264
25.251778,2265
26.84371642857143,2266
25.89989894444445,2267
22.834713357142856,2268
23.0839492,2269
26.27143946153846,2270
20.841902692307695,2271
23.746009705882358,2272
25.165315909090907,2273
24.152227,2274
26.0723595,2276
26.1900312,2277
22.406969000000004,2278
24.40712478571429,2279
20.17283757142857,2280
25.881982555555552,2281
27.126224999999998,2282
24.919753352941175,2283
24.077013071428574,2284
26.502380571428567,2285
24.259394200000006,2286
20.624620692307694,2287
23.263981799999996,2288
25.889466999999996,2289
19.957897999999997,2479
22.316002,2480
21.36703042857142,2481
21.611501933333333,2482
22.222500357142856,2483
22.791285944444443,2484
21.62229583333333,2485
23.329694000000003,2486
24.245056642857143,2487
22.339499500000006,2488
23.711641166666666,2489
26.433862833333336,2490
21.878425294117648,2491
25.317248857142857,2492
21.461926928571426,2493
21.33893005555556,2494
26.348249999999997,2495
24.051022411764706,2496
22.613298846153846,2497
25.744491687500002,2498
25.67895978571428,2499
24.592595642857138,2500
26.330764499999997,2501
25.200722833333334,2502
31.332645333333332,2507
26.11507976470588,2508
27.91344971428571,2509
25.2290335625,2510
25.453015384615387,2511
27.813139,2512
29.044392714285713,2513
25.485378642857142,2514
27.57623329411765,2515
24.91549007142857,2516
20.237973200000003,2517
21.999832,2518
16.402777285714286,2708
21.897430916666668,2709
21.837042416666666,2710
21.307136000000003,2711
21.6015777,2712
22.674811999999996,2713
21.406636666666667,2714
22.112551866666664,2715
19.217678900000003,2716
21.2013936,2717
23.001714545454547,2718
25.8404025,2719
23.977795800000006,2720
23.492889416666667,2721
25.142034499999998,2722
23.178488266666662,2723
24.27188441666667,2724
20.4310948,2725
20.052600500000004,2726
22.937231133333334,2727
24.909239333333332,2728
27.12169171428572,2729
25.1388126,2730
28.578076333333332,2731
32.885015,2732
32.423908,2736
26.710185733333333,2737
24.097525833333332,2738
24.14160207692307,2739
23.364047916666664,2740
25.392752266666665,2741
25.418032083333333,2742
24.220057249999996,2743
24.973957733333332,2744
25.82566683333333,2745
23.391657266666662,2746
25.1955148,2747
18.5472088,2937
24.62080464285714,2938
24.075630571428572,2939
22.900778000000003,2940
22.971262571428575,2941
23.866874058823527,2942
21.14767864285714,2943
21.516367625,2944
19.9992015,2945
21.979581416666665,2946
22.484542,2947
23.475246833333333,2949
23.939555499999994,2950
26.33125242857143,2951
23.39464111764706,2952
20.686252142857143,2953
22.965854611111112,2954
19.044546150000002,2955
20.456235833333334,2956
24.845206923076923,2957
24.717222000000003,2958
17.338835714285715,2959
25.923189076923073,2966
26.62546057142857,2967
28.472181722222217,2968
28.110170357142856,2969
26.73657723529412,2970
25.22995464285714,2971
26.2111755,2972
26.850348055555557,2973
24.522632285714288,2974
26.8123699375,2975
28.995181363636366,2976
24.496272875000003,3166
23.861773692307686,3167
23.692721,3168
21.2925256,3169
21.936930076923083,3170
22.646637538461537,3171
22.633568,3172
23.540374625,3173
23.25091061538462,3174
21.97415054545455,3175
21.208922,3176
24.258121090909093,3178
27.731002833333335,3179
23.424927571428565,3180
23.887264388888887,3181
21.518395785714283,3182
22.052453999999997,3183
22.097190071428567,3184
24.858081941176472,3185
23.999587818181816,3186
23.203882,3187
16.8529445,3189
27.116919333333332,3195
26.01295477777778,3196
27.684747,3197
26.65058407142857,3198
25.63651844444444,3199
25.964073071428576,3200
25.68861,3201
25.07929082352941,3202
23.938481,3203
28.3695645,3204
29.495294923076923,3205
19.001715111111114,3395
23.666765416666667,3396
25.103329909090906,3397
23.06199138461539,3398
22.766645583333332,3399
24.70182893333334,3400
22.73868333333333,3401
22.646333933333334,3402
22.430784000000003,3403
21.64438145833334,3404
16.372678500000003,3405
27.110760333333335,3406
22.257316666666668,3407
24.838816666666666,3408
25.429538499999996,3409
25.6767618,3410
22.517760333333328,3411
24.62957423076923,3412
19.726298916666668,3413
26.359614999999998,3414
28.091600083333333,3415
24.631049375,3416
15.504851285714285,3417
14.864141416666664,3418
16.7435369,3419
21.051100375,3420
18.906781733333332,3421
19.757865083333332,3422
18.411449666666666,3423
29.35685033333333,3426
25.17738272727273,3427
25.032298466666663,3428
25.463119666666667,3429
25.2743305,3430
25.7604756,3431
25.080185416666666,3432
27.748081399999997,3433
29.094643,3434
22.449791181818185,3624
22.910049714285716,3625
22.7642935,3626
19.468297214285716,3627
18.99685875,3628
22.902440625,3629
20.89504807692308,3630
26.071225222222218,3631
25.44253635714286,3632
21.977304214285716,3633
19.80757449,3634
27.738111636363634,3635
23.04552826666667,3636
23.20965921428571,3637
23.450887785714283,3638
23.241901588235294,3639
23.398291142857143,3640
24.126759000000003,3641
24.73956964285714,3642
24.576385117647057,3643
24.952314642857143,3644
24.802218076923076,3645
15.784448428571427,3647
17.591445705882354,3648
23.851906285714286,3649
18.63696288888889,3650
17.222858142857145,3651
19.992771785714286,3652
16.920250999999997,3653
26.52518690909091,3655
27.931453714285713,3656
26.05201311764706,3657
26.513462166666667,3658
25.44535392857143,3659
26.538468388888887,3660
26.399692846153847,3661
25.618022764705884,3662
19.05179514285714,3663
22.125824857142863,3853
20.645007785714284,3854
21.413503428571428,3855
19.540712285714285,3856
21.283324285714286,3857
24.282758777777776,3858
25.008643928571427,3859
24.672739941176474,3860
23.072134357142854,3861
20.36536590909091,3862
18.615139785714288,3863
22.834945428571427,3864
22.350303941176467,3865
23.993791214285714,3866
22.760585571428575,3867
24.915776611111113,3868
24.012726857142862,3869
25.170554705882356,3870
27.294924642857136,3871
24.594026,3872
24.519854285714292,3873
27.590886416666663,3874
28.015436,3875
19.8774991875,3877
20.618161538461536,3878
24.461487466666664,3879
20.085600214285712,3880
19.729496714285716,3881
20.578643666666668,3882
32.224025,3884
26.339831692307694,3885
23.127351999999995,3886
24.487422785714283,3887
23.89883157142857,3888
25.463872062500002,3889
27.225326571428575,3890
18.467737454545453,3891
19.401481,3892
20.854683933333334,4082
22.236937583333333,4083
22.807211083333332,4084
22.861016399999997,4085
19.923777750000003,4086
23.045085214285713,4087
23.280443727272726,4088
24.222505133333332,4089
23.804363583333338,4090
22.03605116666667,4091
25.829034466666666,4092
21.885182916666665,4093
22.9852266,4094
22.35943783333333,4095
21.1615009,4096
24.70396206666667,4097
22.67537858333333,4098
23.660019200000004,4099
24.741103916666663,4100
21.892688799999995,4101
22.664404,4102
25.21128966666667,4103
28.095853466666668,4104
26.2978365,4105
16.186136400000002,4106
16.252718666666667,4107
16.882886714285714,4108
17.09333416666667,4109
19.4604602,4110
24.812140499999998,4111
30.005437999999998,4114
26.7290572,4115
24.808903090909094,4116
27.181597,4117
26.57437,4118
23.023728000000002,4119
16.95866914285714,4310
21.108465000000002,4311
21.259669062500002,4312
21.12567375,4313
21.90803975,4314
22.33454442857143,4315
21.97840447368421,4316
24.14641575,4317
23.9865378,4318
22.3523048125,4319
24.648805285714285,4320
22.447992849999995,4321
23.661933687499996,4322
24.014387300000003,4323
23.865687625,4324
22.7262926875,4325
23.502711550000004,4326
23.072302687499995,4327
23.4879635,4328
24.380663062500002,4329
27.267653666666664,4330
23.39590925,4331
24.281076249999998,4332
25.480741777777776,4333
25.24690838461538,4334
26.98032,4335
32.145162666666664,4341
28.961676583333333,4342
28.217658833333335,4343
27.2769426,4344
27.815769153846155,4345
29.11508,4346
22.481985,4538
20.602180999999998,4539
22.1281757,4540
20.479319500000003,4541
20.627764666666668,4542
23.188243214285713,4543
23.132960249999996,4544
23.40019764285714,4545
22.6992555,4546
21.330379285714283,4547
22.404795666666665,4548
24.930693583333333,4549
26.309491466666664,4550
25.998106833333328,4551
26.273295133333338,4552
25.767404166666665,4553
25.513817833333334,4554
22.887726933333337,4555
25.81458641666667,4556
25.33972166666667,4557
24.45421725,4558
25.610361714285713,4559
24.633820916666668,4560
23.265506999999996,4561
27.684740384615388,4562
24.771337,4563
24.802946600000002,4564
27.228745,4568
27.883701000000002,4569
26.27073058333333,4570
25.122482,4571
31.662977,4573
26.895397499999998,4574
20.272372999999998,4767
17.812757400000002,4768
21.97107475,4769
20.516961,4770
23.412540357142856,4771
22.27550452941176,4772
22.627627428571426,4773
22.952833833333333,4774
23.38651042857143,4775
25.17893288235294,4776
24.515431142857146,4777
22.938049642857145,4778
25.713077166666668,4779
24.475861142857145,4780
23.328331764705883,4781
22.852515642857146,4782
23.301609785714287,4783
21.299032999999998,4784
24.53187078571429,4785
23.234750823529414,4786
23.070987642857144,4787
25.103080999999996,4788
25.960518928571425,4789
27.04331207142857,4790
27.066220624999996,4791
26.12864392857143,4792
24.58969125,4793
27.571185625000002,4794
31.621151875,4795
28.381151571428568,4796
27.98775215384616,4797
25.837417666666667,4798
25.208075400000002,4799
23.962385,4800
39.758221500000005,4802
31.298386999999998,4803
18.729908,4996
20.591651249999998,4997
24.15203782352941,4998
24.18149107142857,4999
24.424448428571427,5000
23.79333383333333,5001
22.706530142857144,5002
23.690828470588233,5003
26.49056814285714,5004
24.490937055555555,5005
19.433291500000003,5006
17.95970542857143,5007
24.814277941176467,5008
25.240872428571432,5009
25.897210333333334,5010
25.602825571428575,5011
25.357779,5012
23.980874375,5013
25.27215,5014
25.892215388888886,5015
26.752334071428574,5016
25.95376623529412,5017
24.08598735714286,5018
24.817367642857143,5019
24.660332444444443,5020
25.086494285714284,5021
24.857086529411763,5022
24.830439928571426,5023
25.659600166666664,5024
25.05930035714286,5025
27.094876666666664,5026
27.797396199999998,5027
33.3182471,5031
31.59691966666667,5032
21.813565454545458,5225
21.612516833333334,5226
24.41402778571429,5227
23.68830283333334,5228
24.000369583333327,5229
20.54765006666667,5230
23.70840408333333,5231
24.675484199999996,5232
24.95063458333333,5233
26.700724333333334,5234
22.377635416666667,5235
21.28577425,5236
24.071318933333327,5237
25.084701749999997,5238
24.610876933333326,5239
27.273662499999997,5240
26.671966249999997,5241
22.403177933333335,5242
24.107652,5243
24.449057636363637,5244
24.248971249999997,5245
23.20289546666667,5246
22.601745083333338,5247
25.56508725,5248
25.36606293333334,5249
24.420737083333336,5250
23.71538213333334,5251
23.855693333333335,5252
27.355392066666674,5253
24.042718416666673,5254
24.40865914285714,5255
28.26188075,5258
32.429523399999994,5259
32.87367633333333,5260
34.961738000000004,5261
32.982767333333335,5262
22.43031814285714,5454
20.738012071428567,5455
22.544038666666662,5456
22.956558714285716,5457
21.546194428571432,5458
25.08471817647059,5459
24.324423461538462,5460
25.910065529411767,5461
26.616768428571426,5462
24.018123800000005,5463
21.05116790909091,5464
26.79695485714285,5465
26.563884277777777,5466
25.339729928571433,5467
23.952277187499995,5468
26.323850857142855,5469
26.232645928571426,5470
25.869890388888887,5471
24.166158642857138,5472
24.657804117647053,5473
24.95585485714286,5474
25.446118777777777,5475
23.192743357142856,5476
23.871836000000002,5477
25.53617482352941,5478
24.370814357142855,5479
23.95555411111111,5480
23.957629785714282,5481
27.732655529411765,5482
25.355714142857146,5483
25.604318153846155,5484
28.628543666666662,5485
29.766352500000004,5486
30.643719857142855,5487
33.1893454,5491
