36005036400,6.123233995736766e-17,1.0,40.87257703040858,-73.85098353986135,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,37.94,10,31,0,4,5,0,1
36047060600,6.123233995736766e-17,1.0,40.58701941609259,-73.95323835221757,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,37.94,10,199,1,15,60,1,1
36061017000,6.123233995736766e-17,1.0,40.7909093917833,-73.93998309876399,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,37.94,9,39,0,2,9,0,1
36061014300,6.123233995736766e-17,1.0,40.799510722083824,-73.95891917512625,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,37.94,9,41,0,1,4,0,1
36005036902,6.123233995736766e-17,1.0,40.842500656465255,-73.89453651549455,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,37.94,9,10,0,0,1,0,1
36061024100,6.123233995736766e-17,1.0,40.8324721640429,-73.94377031403644,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,37.94,9,32,0,1,2,0,1
36047052700,6.123233995736766e-17,1.0,40.7091411822773,-73.95702556749004,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,50,0,8,8,4,1
36047049100,6.123233995736766e-17,1.0,40.70339928697998,-73.94187670640022,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,116,0,3,60,0,1
36061001402,6.123233995736766e-17,1.0,40.717753096981646,-73.98542968203343,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,76,1,9,24,2,1
36061022700,6.123233995736766e-17,1.0,40.8238751059114,-73.9475575293089,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,62,0,7,11,0,1
36047116600,6.123233995736766e-17,1.0,40.67468238512298,-73.88128126204097,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,19,0,0,2,0,1
36081025900,6.123233995736766e-17,1.0,40.7493205868503,-73.90211094603944,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,34,0,1,7,0,1
36005021900,6.123233995736766e-17,1.0,40.84106810757672,-73.91725980712927,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,73,0,5,26,2,1
36081040100,6.123233995736766e-17,1.0,40.752189615947664,-73.85666436277,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,9,26,1,2,8,0,1
36081077300,6.123233995736766e-17,1.0,40.71344727886817,-73.83204746349907,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,9,168,1,1,7,0,1
36005034800,6.123233995736766e-17,1.0,40.87114513178273,-73.85287714749757,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,9,7,0,0,0,0,1
36061009900,6.123233995736766e-17,1.0,40.752189615947664,-74.00436575839569,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,9,179,2,3,25,3,1
36047099800,6.123233995736766e-17,1.0,40.63014673334636,-73.90589816131192,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,9,10,0,0,2,0,1
36047079802,6.123233995736766e-17,1.0,40.6603192937379,-73.96270639039871,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,9,21,0,1,3,0,1
36081000600,6.123233995736766e-17,1.0,40.686170630879744,-73.86234518567869,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,8,0,0,0,0,1
36005005100,6.123233995736766e-17,1.0,40.81814311462701,-73.92672784531041,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,99,0,5,13,1,1
36047026900,6.123233995736766e-17,1.0,40.68042675549365,-73.94566392167268,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,39.02,10,145,0,5,26,1,1
36005042500,6.123233995736766e-17,1.0,40.86971320218972,-73.87938765440474,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,41,10,14,0,1,4,0,1
36061018600,6.123233995736766e-17,1.0,40.80094416878993,-73.94945113694513,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,41,10,54,0,4,6,2,1
36061022900,-1.0,1.2246467991473532e-16,40.82674091579639,-73.94945113694513,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2008,44.06,10,91,2,7,29,0,1
