lat,lon,predicted
40.855392203116509,-73.883174869677191,1
40.799510722083824,-73.966493605671175,1
40.853959932899798,-73.900217338403237,1
40.704834807215335,-73.896430123130784,1
40.856824442368541,-73.932408668219082,1
40.706270296510162,-73.953238352217568,0
40.690478212576622,-73.820685817681721,1
40.599960533602825,-73.998684935487006,0
40.694785515829857,-73.828260248226613,0
40.714882582514896,-73.752515942777549,0
40.869713202189722,-73.879387654404738,1
40.678990709305204,-73.788494487865862,0
40.681862770745553,-73.922940630037942,1
40.727798922910011,-73.892642907858317,1
40.836770275137575,-73.919153414765503,1
40.736408424025242,-73.811217779500566,0
40.699092540633082,-73.953238352217568,1
40.678990709305204,-73.779026449684736,0
40.638768856753934,-74.023301834757959,0
40.790909391783302,-73.947557529308895,1
40.691914011266213,-73.932408668219082,1
40.866849250103229,-73.921047022401737,1
40.875440734757952,-73.904004553675691,1
40.81671003940842,-73.922940630037942,1
40.683298755060733,-73.871813223859817,1
40.7091411822773,-73.957025567490035,1
40.648826593425966,-74.006259366031927,0
40.656009763113616,-73.913472591856817,1
40.714882582514896,-73.985429682033427,0
40.66462854596309,-73.947557529308895,0
40.783740765283838,-73.955131959853802,0
40.743582157284393,-73.885068477313425,1
40.885462724482807,-73.866132400951159,0
40.716317855219486,-73.966493605671175,0
40.821009172187658,-73.905898161311924,0
40.70339928697998,-73.737367081687736,0
40.899777220244502,-73.852877147497566,0
40.66462854596309,-73.854770755133799,0
40.657446304254535,-73.74115429696019,0
40.67324621519073,-73.975961643852301,1
40.77943921794288,-73.970280820943614,0
40.872577030408578,-73.904004553675691,1
40.621523496522158,-73.93619588349155,1
40.68904238294887,-73.974068036216067,1
40.760795960475257,-73.91536619949305,0
40.871145131782733,-73.839621894043987,0
40.810977428950835,-73.856664362770005,0
40.588457441725552,-73.939983098763989,0
40.704834807215335,-73.941876706400222,1
40.886894313424904,-73.847196324588879,1
40.833904898702464,-73.826366640590379,0
40.68904238294887,-73.911578984220597,0
40.722058636611408,-73.841515501680192,0
40.663192159488318,-73.913472591856817,0
40.851095299573288,-73.93619588349155,1
40.736408424025242,-73.98921689730588,1
40.587019416092588,-73.816898602409253,0
40.68760652238317,-73.913472591856817,0
40.67324621519073,-73.796068918410754,0
40.845365661354208,-73.90779176894813,1
40.819576158886846,-73.938089491127755,1
40.704834807215335,-73.807430564228127,1
40.70339928697998,-73.92672784531041,1
40.862553089725523,-73.900217338403237,1
40.680426755493649,-73.775239234412282,0
40.690478212576622,-73.826366640590379,1
40.658882814462729,-73.91536619949305,1
40.780873098009444,-73.945663921672676,0
40.822442154529263,-73.869919616223612,0
40.876872540481024,-73.902110946039443,0
40.710576578749134,-73.960812782762488,0
40.747886025879858,-73.877494046768504,1
40.82817377429879,-73.879387654404738,1
40.630146733346358,-73.974068036216067,1
40.648826593425966,-73.949451136945129,1
40.84823054239083,-73.91536619949305,1
40.66893751978283,-73.909685376584363,1
40.839635527725783,-73.905898161311924,0
40.729233917124574,-73.811217779500566,1
40.82530802633385,-73.941876706400222,1
40.836770275137575,-73.919153414765503,1
40.849662936463943,-73.90779176894813,1
40.66893751978283,-73.93619588349155,1
40.694785515829857,-73.983536074397193,1
40.80237758453999,-73.938089491127755,1
40.843933174391161,-73.900217338403237,1
40.678990709305204,-73.904004553675691,0
40.681862770745553,-73.879387654404738,1
40.853959932899798,-73.902110946039443,1
40.75362408407414,-73.994897720214567,1
40.851095299573288,-73.93619588349155,1
40.627272444782037,-73.941876706400222,1
40.683298755060733,-74.00057854312324,0
40.726363897751185,-73.735473474051503,0
40.683298755060733,-73.951344744581363,1
40.805244323171117,-73.949451136945129,1
40.783740765283838,-73.964599998034942,0
40.641642650454997,-73.957025567490035,1
40.602835997344826,-74.002472150759473,0
40.743582157284393,-73.955131959853802,0
40.73210381271997,-73.994897720214567,1
40.678990709305204,-73.775239234412282,1
40.683298755060733,-74.00057854312324,0
40.853959932899798,-73.900217338403237,1
40.766532904504714,-73.964599998034942,0
40.681862770745553,-73.932408668219082,1
40.815276933231281,-73.945663921672676,1
40.597084946167968,-73.998684935487006,0
40.704834807215335,-73.892642907858317,0
40.677554632180453,-73.864238793314925,0
40.5942092350422,-73.960812782762488,0
40.70339928697998,-73.945663921672676,1
40.627272444782037,-73.941876706400222,1
40.680426755493649,-73.949451136945129,1
40.775137392028583,-73.955131959853802,1
40.656009763113616,-73.932408668219082,0
40.82530802633385,-73.949451136945129,1
40.82817377429879,-73.850983539861346,1
40.752189615947664,-73.856664362770005,1
40.749320586850303,-73.885068477313425,1
40.83103939842227,-73.943770314036442,1
40.763664494390106,-73.922940630037942,0
40.631583831236263,-73.938089491127755,0
40.747886025879858,-73.883174869677191,1
40.670373782520436,-73.91536619949305,1
40.832472164042898,-73.909685376584363,1
40.788042034045191,-73.943770314036442,1
40.723493754601634,-73.951344744581363,1
40.674682385122978,-73.909685376584363,0
40.805244323171117,-73.91725980712927,1
40.790909391783302,-73.974068036216067,1
40.815276933231281,-73.93619588349155,1
40.628709604528197,-73.924834237674176,0
40.813843796095817,-73.939983098763989,1
40.701963735804327,-73.91536619949305,1
40.78660830874508,-73.949451136945129,1
40.73927801016751,-73.987323289669661,1
40.726363897751185,-73.996791327850801,1
40.68904238294887,-73.983536074397193,1
40.84823054239083,-73.932408668219082,1
40.641642650454997,-73.985429682033427,1
40.676118524119637,-73.921047022401737,1
40.82960660184083,-73.939983098763989,1
40.641642650454997,-74.008152973668146,1
40.742147472525289,-73.985429682033427,1
40.68760652238317,-73.869919616223612,0
40.657446304254535,-73.928621452946629,1
40.752189615947664,-73.975961643852301,1
40.694785515829857,-73.941876706400222,1
40.845365661354208,-73.866132400951159,1
40.633020898197714,-73.947557529308895,1
40.75649292748156,-73.875600439132285,1
40.641642650454997,-73.904004553675691,1
40.81671003940842,-73.919153414765503,1
40.77226935332579,-73.780920057320941,0
40.726363897751185,-73.735473474051503,0
40.872577030408578,-73.904004553675691,1
40.714882582514896,-73.832047463499066,1
40.74501681109669,-73.875600439132285,1
40.706270296510162,-73.754409550413783,0
40.614336615345977,-74.131237470022882,0
40.710576578749134,-73.958919175126255,1
40.843933174391161,-73.91536619949305,1
40.74501681109669,-73.951344744581363,0
40.710576578749134,-73.994897720214567,0
40.818143114627013,-73.888855692585878,1
40.874008898067068,-73.852877147497566,0
40.729233917124574,-73.896430123130784,0
40.872577030408578,-73.904004553675691,1
40.806677646051696,-73.955131959853802,1
40.598522755346877,-73.958919175126255,0
40.736408424025242,-73.983536074397193,1
40.676118524119637,-73.850983539861346,0
40.602835997344826,-74.002472150759473,0
40.62008618213958,-73.919153414765503,1
40.819576158886846,-73.888855692585878,1
40.657446304254535,-73.88696208494963,1
40.818143114627013,-73.951344744581363,1
40.841068107576717,-73.91725980712927,1
40.637331913508788,-73.98921689730588,0
40.677554632180453,-73.91725980712927,0
40.842500656465255,-73.849089932225112,1
40.66893751978283,-73.91536619949305,1
40.704834807215335,-73.943770314036442,1
40.808110937975329,-73.953238352217568,1
40.661755742079848,-73.951344744581363,1
40.843933174391161,-73.900217338403237,1
40.677554632180453,-73.911578984220597,1
40.69334977901736,-73.968387213307381,1
40.749320586850303,-73.866132400951159,1
40.663192159488318,-73.930515060582863,0
40.68904238294887,-73.924834237674176,1
40.598522755346877,-73.993004112578333,0
40.683298755060733,-73.92672784531041,0
40.686170630879744,-73.932408668219082,0
40.800944168789933,-73.949451136945129,1
40.634457934230433,-74.142599115840241,0
40.66606490150393,-73.922940630037942,1
40.677554632180453,-73.904004553675691,1
40.833904898702464,-73.850983539861346,1
40.841068107576717,-73.938089491127755,1
40.875440734757952,-73.88696208494963,1
40.863985174150855,-73.894536515494551,1
40.82960660184083,-73.856664362770005,0
40.66606490150393,-73.983536074397193,1
40.81671003940842,-73.945663921672676,1
40.782306947123175,-73.979748859124754,1
40.783740765283838,-73.955131959853802,0
40.839635527725783,-73.911578984220597,1
40.678990709305204,-73.820685817681721,1
40.704834807215335,-73.934302275855316,1
40.630146733346358,-74.034663480575318,0
40.638768856753934,-74.004365758395693,1
40.713447278868173,-73.780920057320941,1
40.821009172187658,-73.905898161311924,1
40.815276933231281,-73.945663921672676,1
40.755058521252174,-73.972174428579848,1
40.710576578749134,-73.991110504942114,1
40.796643735804444,-73.972174428579848,1
40.633020898197714,-73.968387213307381,0
40.667501226110595,-73.909685376584363,1
40.653136588034464,-73.966493605671175,0
40.62296077997793,-73.92672784531041,1
40.792343024220813,-73.974068036216067,1
40.851095299573288,-73.894536515494551,1
40.707705754864243,-73.782813664957175,1
40.729233917124574,-73.811217779500566,1
40.6358949393342,-73.88696208494963,0
40.719188307801183,-73.985429682033427,1
40.68760652238317,-73.919153414765503,1
40.67181001432315,-73.90779176894813,1
40.678990709305204,-73.928621452946629,1
40.680426755493649,-73.913472591856817,0
40.6358949393342,-74.028982657666631,0
40.683298755060733,-73.938089491127755,1
40.855392203116509,-73.869919616223612,0
40.839635527725783,-73.860451578042472,1
40.696221221703468,-73.763877588594923,0
40.656009763113616,-73.74115429696019,0
40.865417227610159,-73.888855692585878,1
40.634457934230433,-73.888855692585878,1
40.683298755060733,-73.911578984220597,1
40.677554632180453,-73.941876706400222,1
40.762230242907606,-73.883174869677191,0
40.773703388153031,-73.953238352217568,0
40.879736059022854,-73.905898161311924,1
40.752189615947664,-73.975961643852301,1
40.81671003940842,-73.955131959853802,0
40.862553089725523,-73.92672784531041,1
40.882599453690695,-73.8339410711353,0
40.694785515829857,-73.938089491127755,1
40.678990709305204,-73.92672784531041,1
40.690478212576622,-73.955131959853802,1
40.694785515829857,-73.928621452946629,0
40.643079500910439,-73.924834237674176,0
40.795210196231615,-73.949451136945129,1
40.704834807215335,-73.919153414765503,1
40.680426755493649,-73.890749300222112,0
40.856824442368541,-73.896430123130784,1
40.868281241629823,-73.896430123130784,0
40.617211460594937,-73.957025567490035,1
40.823875105911398,-73.943770314036442,1
40.653136588034464,-73.957025567490035,1
40.7091411822773,-73.958919175126255,1
40.755058521252174,-73.98921689730588,1
40.61002411553104,-73.949451136945129,0
40.760795960475257,-73.767664803867362,1
40.670373782520436,-73.983536074397193,1
40.66893751978283,-73.987323289669661,1
40.819576158886846,-73.953238352217568,1
40.66893751978283,-73.90779176894813,1
40.793776625703657,-73.945663921672676,1
40.782306947123175,-73.972174428579848,1
40.670373782520436,-73.932408668219082,1
40.793776625703657,-73.943770314036442,1
40.800944168789933,-73.953238352217568,1
40.75649292748156,-73.896430123130784,0
40.789475728391366,-73.947557529308895,1
40.855392203116509,-73.881281262040972,1
40.691914011266213,-73.924834237674176,1
40.694785515829857,-73.801749741319441,1
40.865417227610159,-73.904004553675691,0
40.59564710606633,-73.955131959853802,1
40.6358949393342,-73.958919175126255,1
40.736408424025242,-73.919153414765503,1
40.783740765283838,-73.975961643852301,1
40.74501681109669,-73.993004112578333,1
40.69334977901736,-73.958919175126255,1
40.7091411822773,-73.960812782762488,1
40.608586553742612,-74.002472150759473,0
40.68473470843886,-73.932408668219082,1
40.788042034045191,-73.943770314036442,1
40.793776625703657,-73.945663921672676,1
40.729233917124574,-74.00057854312324,1
40.823875105911398,-73.892642907858317,1
40.713447278868173,-73.74115429696019,0
40.84679811735419,-73.862345185678691,0
40.681862770745553,-73.913472591856817,0
40.68473470843886,-73.91536619949305,1
40.823875105911398,-73.919153414765503,1
40.819576158886846,-73.911578984220597,0
40.66893751978283,-73.91725980712927,1
40.765098714922559,-73.985429682033427,0
40.605711337392059,-73.754409550413783,1
40.84823054239083,-73.91536619949305,1
40.67181001432315,-73.733579866415297,0
40.670373782520436,-73.890749300222112,0
40.842500656465255,-73.877494046768504,0
40.733538714100341,-73.98921689730588,1
40.69334977901736,-73.860451578042472,0
40.641642650454997,-73.949451136945129,0
40.84679811735419,-73.885068477313425,1
40.720623487677848,-73.994897720214567,1
40.863985174150855,-73.928621452946629,1
40.67181001432315,-73.930515060582863,1
40.720623487677848,-73.958919175126255,1
40.618648836830438,-74.144492723476461,0
40.833904898702464,-73.904004553675691,1
40.699092540633082,-73.91536619949305,1
40.736408424025242,-73.733579866415297,0
40.83103939842227,-73.900217338403237,1
40.691914011266213,-73.779026449684736,1
40.881167771841127,-73.839621894043987,1
40.643079500910439,-73.902110946039443,1
40.676118524119637,-73.890749300222112,1
40.67324621519073,-73.871813223859817,1
40.647389866693487,-73.957025567490035,1
40.815276933231281,-73.902110946039443,1
40.815276933231281,-73.90779176894813,1
40.763664494390106,-73.820685817681721,0
40.766532904504714,-73.877494046768504,0
40.765098714922559,-73.994897720214567,0
40.680426755493649,-73.953238352217568,1
40.640205769069411,-73.934302275855316,0
40.743582157284393,-73.854770755133799,1
40.838202916912664,-73.82257942531794,0
40.66606490150393,-73.921047022401737,1
40.805244323171117,-73.93619588349155,1
40.729233917124574,-73.744941512232657,1
40.853959932899798,-73.88696208494963,1
40.736408424025242,-73.993004112578333,1
40.876872540481024,-73.849089932225112,1
40.84823054239083,-73.938089491127755,1
40.7091411822773,-73.964599998034942,1
40.589895436437246,-73.970280820943614,0
40.789475728391366,-73.945663921672676,1
40.769401190817227,-73.974068036216067,0
40.790909391783302,-73.951344744581363,1
40.641642650454997,-73.898323730767004,1
40.842500656465255,-73.922940630037942,1
40.823875105911398,-73.947557529308895,1
40.645953109029918,-73.928621452946629,0
40.660319293737899,-73.885068477313425,1
40.714882582514896,-73.996791327850801,1
40.851095299573288,-73.888855692585878,1
40.676118524119637,-73.904004553675691,0
40.663192159488318,-73.91536619949305,1
40.68904238294887,-73.850983539861346,0
40.812410628002247,-73.905898161311924,1
40.645953109029918,-73.966493605671175,0
40.627272444782037,-73.941876706400222,0
40.663192159488318,-73.91536619949305,1
40.863985174150855,-73.888855692585878,0
40.773703388153031,-73.932408668219082,0
40.733538714100341,-74.008152973668146,1
40.819576158886846,-73.888855692585878,1
40.706270296510162,-74.011940188940613,0
40.6358949393342,-73.894536515494551,0
40.869713202189722,-73.890749300222112,1
40.69334977901736,-73.979748859124754,0
40.674682385122978,-73.981642466760988,0
40.61002411553104,-73.949451136945129,0
40.838202916912664,-73.905898161311924,1
40.770835287547115,-73.922940630037942,0
40.84679811735419,-73.90779176894813,1
40.643079500910439,-73.951344744581363,1
40.765098714922559,-73.953238352217568,0
40.61289914633295,-74.002472150759473,0
40.61002411553104,-73.943770314036442,0
40.707705754864243,-73.799856133683221,1
40.706270296510162,-73.951344744581363,1
40.78660830874508,-73.841515501680192,0
40.869713202189722,-73.826366640590379,0
40.836770275137575,-73.941876706400222,1
40.707705754864243,-73.922940630037942,1
40.697656896637952,-73.744941512232657,0
40.67181001432315,-73.871813223859817,1
40.843933174391161,-73.900217338403237,1
40.813843796095817,-73.92672784531041,1
40.663192159488318,-73.960812782762488,1
40.865417227610159,-73.888855692585878,1
40.861120974334398,-73.890749300222112,1
40.865417227610159,-73.866132400951159,1
40.881167771841127,-73.839621894043987,1
40.872577030408578,-73.837728286407753,0
40.767967063136339,-73.955131959853802,0
40.66606490150393,-73.911578984220597,1
40.815276933231281,-73.941876706400222,1
40.84679811735419,-73.894536515494551,1
40.607148961029537,-74.004365758395693,1
40.822442154529263,-73.896430123130784,1
40.680426755493649,-73.921047022401737,1
40.762230242907606,-73.826366640590379,1
40.81671003940842,-73.91725980712927,1
40.885462724482807,-73.849089932225112,1
40.681862770745553,-73.839621894043987,1
40.640205769069411,-73.947557529308895,1
40.656009763113616,-73.949451136945129,1
