36005042500,6.123233995736766e-17,1.0,40.86971320218972,-73.87938765440474,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,37.94,10,14,0,1,4,0,1
36061023900,6.123233995736766e-17,1.0,40.8324721640429,-73.93998309876399,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,37.94,10,20,0,1,0,0,1
36005007500,6.123233995736766e-17,1.0,40.81671003940842,-73.90968537658436,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,37.94,10,17,0,3,1,0,1
36047030700,6.123233995736766e-17,1.0,40.67611852411964,-73.92483423767418,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,13,0,0,1,0,1
36081146700,6.123233995736766e-17,1.0,40.762230242907606,-73.77334562677605,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,39,0,0,5,0,1
36061021600,6.123233995736766e-17,1.0,40.80094416878993,-73.95134474458136,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,31,1,2,7,1,1
36005018500,6.123233995736766e-17,1.0,40.8238751059114,-73.90779176894813,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,43,0,4,12,0,1
36081094202,6.123233995736766e-17,1.0,40.58845744172555,-73.80553695659191,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,12,0,0,0,0,1
36005026500,6.123233995736766e-17,1.0,40.863985174150855,-73.90021733840324,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,25,0,1,5,0,1
36005026701,6.123233995736766e-17,1.0,40.86828124162982,-73.90021733840324,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,92,0,11,19,2,1
36047083200,6.123233995736766e-17,1.0,40.64020576906941,-73.94187670640022,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,8,0,0,0,0,1
36061021200,6.123233995736766e-17,1.0,40.81527693323128,-73.93998309876399,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,199,0,6,11,0,1
36061007200,6.123233995736766e-17,1.0,40.74645143396191,-73.97974885912475,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,200,1,15,40,4,1
36005018301,6.123233995736766e-17,1.0,40.82674091579639,-73.92104702240174,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,158,0,6,8,0,1
36081085300,6.123233995736766e-17,1.0,40.75649292748156,-73.82826024822661,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,169,0,6,28,0,1
36005015100,6.123233995736766e-17,1.0,40.82817377429879,-73.89643012313078,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,25,0,1,2,0,1
36061009300,6.123233995736766e-17,1.0,40.74788602587986,-74.00057854312324,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,112,1,7,16,1,1
36081036300,6.123233995736766e-17,1.0,40.75792730276201,-73.86802600858738,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,57,0,4,19,0,1
36047091600,6.123233995736766e-17,1.0,40.656009763113616,-73.90968537658436,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,17,0,2,2,0,2
36081011900,6.123233995736766e-17,1.0,40.770835287547115,-73.90589816131192,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,13,0,0,2,0,1
36047051400,6.123233995736766e-17,1.0,40.641642650455,-73.96270639039871,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,59,1,3,15,0,1
36047031702,6.123233995736766e-17,1.0,40.670373782520436,-73.95134474458136,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,36,1,4,13,1,1
36061021703,6.123233995736766e-17,1.0,40.81814311462701,-73.9475575293089,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,26,0,1,0,0,1
36061022102,6.123233995736766e-17,1.0,40.81671003940842,-73.9475575293089,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,59,0,4,7,0,1
36081040700,6.123233995736766e-17,1.0,40.75362408407414,-73.86802600858738,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,4,0,0,0,0,1
36047043100,6.123233995736766e-17,1.0,40.70052815368862,-73.92104702240174,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,77,0,5,42,0,1
36081028100,6.123233995736766e-17,1.0,40.7493205868503,-73.88317486967719,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,200,0,15,50,3,1
36061024301,6.123233995736766e-17,1.0,40.836770275137575,-73.93808949112776,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,42,0,5,9,0,1
36047001500,6.123233995736766e-17,1.0,40.69478551582986,-73.98164246676099,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,24,0,0,6,0,1
36047042300,6.123233995736766e-17,1.0,40.69765689663795,-73.92862145294663,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,24,0,2,3,1,1
36005001600,6.123233995736766e-17,1.0,40.82244215452926,-73.85666436277,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,29,0,0,4,0,1
36081032700,6.123233995736766e-17,1.0,40.759361647093314,-73.88696208494963,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,21,0,3,3,0,1
36061022400,6.123233995736766e-17,1.0,40.81241062800225,-73.94945113694513,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,35,0,1,7,1,1
36081004401,6.123233995736766e-17,1.0,40.678990709305204,-73.85855797040624,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,3,0,0,1,0,1
36047085600,6.123233995736766e-17,1.0,40.648826593425966,-73.94377031403644,0.86602540378443871,0.49999999999999994,-0.90096886790241903,0.43388373911755823,1,2013,39.02,10,18,0,0,3,0,1
